Id,Label,Popularity
Anshumaan Pushkar,Anshumaan Pushkar,1.4
Raj Arjun,Raj Arjun,4.526
Arya Banerjee,Arya Banerjee,0.6
Gautmik,Gautmik,0.6
Balinder Johal,Balinder Johal,5.535
Kritika Pande,Kritika Pande,0.968
Mikail Gandhi,Mikail Gandhi,0.5
Meiyang Chang,Meiyang Chang,4.503
Pankaj Kapur,Pankaj Kapur,7.742
Rahul Bhatt,Rahul Bhatt,1.388
Samrat Mukherjee,Samrat Mukherjee,0.6
Nishka Raheja,Nishka Raheja,0.6
Jim Boeven,Jim Boeven,3.842
Shreiya Sabharwal,Shreiya Sabharwal,0.5
Shalini Vadnikatti,Shalini Vadnikatti,1.903
Natasha Powell,Natasha Powell,3.319
Bratya Basu,Bratya Basu,4.29
Madan Puri,Madan Puri,3.857
Sai Tamhankar,Sai Tamhankar,5.351
Raaghav Chanana,Raaghav Chanana,2.346
Baljinder Kaur,Baljinder Kaur,2.744
Anita Shabdish,Anita Shabdish,0.6
Rajvir Boparai,Rajvir Boparai,0.5
Amyra Dastur,Amyra Dastur,5.683
Priyamvada Krishnan,Priyamvada Krishnan,0.5
Johnny Lever,Johnny Lever,16.477
Kaamya Sharma,Kaamya Sharma,0.5
Nobi,Nobi,3.849
Jhataleka,Jhataleka,0.6
Anand Sami,Anand Sami,1.96
Adnan Shah,Adnan Shah,0.6
Jagan,Jagan,4.826
Sahil Uppal,Sahil Uppal,0.5
Prakash Gadhu,Prakash Gadhu,2.006
Anuj Sachdeva,Anuj Sachdeva,1.442
Niharica Raizada,Niharica Raizada,0.98
Prasad,Prasad,0.6
J.D. Chakravarthi,J.D. Chakravarthi,4.1
Reena Aggarwal,Reena Aggarwal,0.6
Monika Pawar,Monika Pawar,0.5
Salim,Salim,0.6
Gul Panag,Gul Panag,5.13
Swandand Raikar,Swandand Raikar,0.5
Bhavna Chauhan,Bhavna Chauhan,0.5
Deepann,Deepann,0.6
Zoa Morani,Zoa Morani,4.117
Navni Parihar,Navni Parihar,3.933
Isabelle Kaif,Isabelle Kaif,1.336
Prakash Tuminadu,Prakash Tuminadu,0.984
Farzana Dua Elahe,Farzana Dua Elahe,3.856
Manoj Raghubir Sharma,Manoj Raghubir Sharma,0.5
Suhani Bhatnagar,Suhani Bhatnagar,1.905
Deah Tandon,Deah Tandon,0.5
Seema Pahwa,Seema Pahwa,7.246
Veena Nandakumar,Veena Nandakumar,2.361
Rajesh Khattar,Rajesh Khattar,1.518
Aldan Shaikh,Aldan Shaikh,0.5
Gurnam Bhullar,Gurnam Bhullar,2.372
Chaitanya Varad,Chaitanya Varad,0.6
Jimmy Shergill,Jimmy Shergill,10.776
Burak Satıbol,Burak Satıbol,2.038
Nandita Patkar,Nandita Patkar,0.6
Dev Kumar,Dev Kumar,2.681
Manpreet Saggu,Manpreet Saggu,0.5
Sapthagiri,Sapthagiri,6.27
Niharika Lyra Dutt,Niharika Lyra Dutt,1.052
Shubh Ghumman,Shubh Ghumman,0.5
Mish Boyko,Mish Boyko,4.337
Harpal Singh,Harpal Singh,4.754
Ganesh Acharya,Ganesh Acharya,5.239
Rajesh Khera,Rajesh Khera,3.191
Sharad Kelkar,Sharad Kelkar,7.398
Maya Krishna Rao,Maya Krishna Rao,0.6
Juhi Chawla,Juhi Chawla,15.453
Vyjayantimala,Vyjayantimala,0.5
Vasundhara Kaul,Vasundhara Kaul,0.5
Brijendra Kala,Brijendra Kala,13.395
Devender Chaudhary,Devender Chaudhary,0.6
Chirag Lobo,Chirag Lobo,0.6
Satish Alekar,Satish Alekar,1.544
Tannishtha Chatterjee,Tannishtha Chatterjee,8.33
Priyanka Sarkar,Priyanka Sarkar,1.558
Akalyadevi B.,Akalyadevi B.,0.5
Mona Singh,Mona Singh,8.505
Arshad Warsi,Arshad Warsi,14.29
Gaurish Gawade,Gaurish Gawade,0.6
Mahindra Bajgai,Mahindra Bajgai,0.5
Leona Lishoy,Leona Lishoy,3.623
Phillip Vasquez,Phillip Vasquez,0.6
Danish Husain,Danish Husain,2.263
Remya Nambeesan,Remya Nambeesan,6.38
Kunaal Roy Kapur,Kunaal Roy Kapur,19.01
Vinod Mehra,Vinod Mehra,1.29
S.N. Banerjee,S.N. Banerjee,1.033
Apoorva Agnihotri,Apoorva Agnihotri,2.174
Gulshan Saggi,Gulshan Saggi,0.5
Abhay Deol,Abhay Deol,4.717
Kunchacko Boban,Kunchacko Boban,4.367
Raghav Juyal,Raghav Juyal,5.391
Tara Deshpande,Tara Deshpande,0.6
Gautham Vasudev Menon,Gautham Vasudev Menon,7.213
Sarabjit Cheema,Sarabjit Cheema,2.81
Pallavi Joshi,Pallavi Joshi,6.434
Divya Seth,Divya Seth,1.4
Mysskin,Mysskin,7.851
Aahana Kumra,Aahana Kumra,2.575
Vikas Shukla,Vikas Shukla,0.702
Kumkum,Kumkum,0.6
Kiran Kumar,Kiran Kumar,9.781
Mita Vasisht,Mita Vasisht,5.5
Ashok Saraf,Ashok Saraf,9.744
Bosskey,Bosskey,0.6
Lauren Gottlieb,Lauren Gottlieb,12.499
Rahul Bose,Rahul Bose,4.641
Raj Mehra,Raj Mehra,4.23
Tisca Chopra,Tisca Chopra,16.545
David Thewlis,David Thewlis,29.008
Monica Khanna,Monica Khanna,1.614
Sabina Malik,Sabina Malik,0.75
Shriswara,Shriswara,0.791
Aishwarya Rai Bachchan,Aishwarya Rai Bachchan,14.766
Gargeyi,Gargeyi,0.6
Izabelle Leite,Izabelle Leite,4.006
Herry Tangri,Herry Tangri,4.292
Mahabir Bhullar,Mahabir Bhullar,1.707
Akshaye Khanna,Akshaye Khanna,6.492
Pooja Batra,Pooja Batra,12.051
Malaika Shenoy,Malaika Shenoy,0.98
Lindsay Torrance,Lindsay Torrance,0.683
Deep Joshi,Deep Joshi,0.63
Sanath,Sanath,0.6
Siddharth Bharadwaj,Siddharth Bharadwaj,0.5
Parthiban,Parthiban,0.84
Rehana Sultan,Rehana Sultan,1.513
Master Bobby,Master Bobby,0.6
Shobana,Shobana,4.407
Isha Sharvani,Isha Sharvani,5.428
Sanjeeda Sheikh,Sanjeeda Sheikh,2.202
Helen,Helen,8.813
Ashwini Bhave,Ashwini Bhave,1.942
Shreyas Talpade,Shreyas Talpade,7.307
Karunas,Karunas,5.413
Riva Arora,Riva Arora,4.172
Kanchana Moitra,Kanchana Moitra,2.423
Shane Nigaam,Shane Nigaam,2.924
Aparna Balamurali,Aparna Balamurali,5.846
Ashwath Bhatt,Ashwath Bhatt,4.494
Anikie Maguire,Anikie Maguire,0.5
Suraj Pawar,Suraj Pawar,0.6
Subbu Panchu,Subbu Panchu,4.446
Manoranjan Das,Manoranjan Das,0.6
Prateeksha Lonkar,Prateeksha Lonkar,3.071
Arjun,Arjun,0.811
Saswata Chatterjee,Saswata Chatterjee,5.404
Kulbhushan Kharbanda,Kulbhushan Kharbanda,9.565
Dina Pathak,Dina Pathak,4.538
Makarand Deshpande,Makarand Deshpande,11.429
Udhay,Udhay,0.6
Sandhya Mridul,Sandhya Mridul,5.338
Karthi,Karthi,10.053
Saharsh Kumar Shukla,Saharsh Kumar Shukla,2.007
Manav Kaul,Manav Kaul,4.046
Rafe Spall,Rafe Spall,16.46
Dharmendra,Dharmendra,8.09
Ramya Krishnan,Ramya Krishnan,12.759
Sonam Kapoor,Sonam Kapoor,8.498
Sudeep,Sudeep,13.062
Shataf Figar,Shataf Figar,8.687
Gracy Soudi,Gracy Soudi,0.6
Taaruk Raina,Taaruk Raina,3.09
Samyuktha Hegde,Samyuktha Hegde,8.259
Lily Chakravarty,Lily Chakravarty,2.336
Sandeep Bharadwaj,Sandeep Bharadwaj,0.98
Seema Deshmukh,Seema Deshmukh,0.656
Salma Ashai,Salma Ashai,0.6
Tanuja,Tanuja,6.517
Mahavir Bhullar,Mahavir Bhullar,1.707
Tushar Dalvi,Tushar Dalvi,0.78
Anjelica Huston,Anjelica Huston,31.577
Kunal Kemmu,Kunal Kemmu,8.771
Kajol,Kajol,23.442
Narain,Narain,1.618
Purnima Varma,Purnima Varma,0.5
Sunny Gill,Sunny Gill,0.6
Jyoti Sharma,Jyoti Sharma,0.6
Priyanka Kothari,Priyanka Kothari,1.286
Milind Gunaji,Milind Gunaji,4.623
Pradeep Singh Rawat,Pradeep Singh Rawat,0.6
Nyla Masood,Nyla Masood,0.6
Irrfan Khan,Irrfan Khan,22.956
Amitabh Bachchan,Amitabh Bachchan,24.018
Ameesha Patel,Ameesha Patel,16.225
Neelam,Neelam,1.614
Kangna Ranaut,Kangna Ranaut,10.429
Tarun Wadhwa,Tarun Wadhwa,0.6
Gaurav Chanana,Gaurav Chanana,1.4
Rukhsar Ahmed,Rukhsar Ahmed,0.5
Simran Sehajpal,Simran Sehajpal,0.6
Nikhil Chinappa,Nikhil Chinappa,0.6
Laxmikant Berde,Laxmikant Berde,5.566
Rehan Khan,Rehan Khan,1.686
Shefali Chauhan,Shefali Chauhan,0.6
Shahnawaz Bhat,Shahnawaz Bhat,0.6
Meenakshi Dixit,Meenakshi Dixit,1.428
Kalabhavan Shajohn,Kalabhavan Shajohn,3.27
Vikram Gokhale,Vikram Gokhale,3.341
Devika Sanjay,Devika Sanjay,1.946
Anjana Keerthi,Anjana Keerthi,0.5
Medha Manjrekar,Medha Manjrekar,4.025
Simon Greenall,Simon Greenall,7.528
Bikram Saluja,Bikram Saluja,0.6
Dinesh Ravi,Dinesh Ravi,1.056
Adarsh Gourav,Adarsh Gourav,5.197
Santhosh Keezhattoor,Santhosh Keezhattoor,3.478
Shubhangi Tambale,Shubhangi Tambale,0.5
Sangili Murugan,Sangili Murugan,3.741
Sanjay Keni,Sanjay Keni,0.6
Neela Khedkar,Neela Khedkar,0.794
Miss Pooja,Miss Pooja,1.96
Sayali Bhagat,Sayali Bhagat,3.682
Harish Roy,Harish Roy,0.5
Suhas Bhalekar,Suhas Bhalekar,0.695
Nutan,Nutan,3.594
Ankush Choudhary,Ankush Choudhary,2.892
Trilok Kapoor,Trilok Kapoor,2.97
Nagshree Karkone,Nagshree Karkone,0.5
Kumkum Chouhan,Kumkum Chouhan,0.5
Roopa Koduvayur,Roopa Koduvayur,1.401
Madhura Velankar,Madhura Velankar,2.094
Simone Singh,Simone Singh,4.398
Siddharth Kak,Siddharth Kak,1.025
Satinder Sartaaj,Satinder Sartaaj,5.379
Vinay Jain,Vinay Jain,1.802
Swastika Mukherjee,Swastika Mukherjee,5.136
Salman Shahid,Salman Shahid,3.304
Sunny Charles,Sunny Charles,0.6
Moumita Talukdar,Moumita Talukdar,0.6
Naga Shourya,Naga Shourya,2.961
Pushpa,Pushpa,0.6
Deepika Amin,Deepika Amin,2.748
Achyut Potdar,Achyut Potdar,2.061
Ankit Narang,Ankit Narang,0.5
Harsha Bhavsar,Harsha Bhavsar,0.5
Prabh Grewal,Prabh Grewal,0.6
Vihang Nayak,Vihang Nayak,1.615
Rajshri Deshpande,Rajshri Deshpande,1.546
Arav Chowdharry,Arav Chowdharry,1.566
Amaraja Patil,Amaraja Patil,0.6
Mohit Chauhan,Mohit Chauhan,1.628
Sonamoni Jayant Gadekar,Sonamoni Jayant Gadekar,0.6
Sujan Mukherjee,Sujan Mukherjee,1.614
Pooja Punjabi,Pooja Punjabi,0.917
Vivekanand Walake,Vivekanand Walake,0.5
Saiju Kurup,Saiju Kurup,7.211
Karishma Tanna,Karishma Tanna,11.223
Rasika Dugal,Rasika Dugal,13.277
Parambrata Chatterjee,Parambrata Chatterjee,18.556
Sumitra Bhave,Sumitra Bhave,1.013
Ashwin Kaushal,Ashwin Kaushal,1.096
Kumarakom Vasudevan,Kumarakom Vasudevan,0.98
Alok Chaturvedi,Alok Chaturvedi,1.4
Vivek Rajgopal,Vivek Rajgopal,0.6
Krishan Kumar,Krishan Kumar,1.589
Santu Mukherjee,Santu Mukherjee,2.532
Shrey Bawa,Shrey Bawa,0.6
Suhita Thatte,Suhita Thatte,1.116
Kulraj Randhawa,Kulraj Randhawa,2.228
Hema,Hema,2.31
Lukram Smil,Lukram Smil,0.6
Akshay Tanksale,Akshay Tanksale,0.694
Baburaj,Baburaj,3.22
Kunika Lall,Kunika Lall,2.416
Annadurai Kannadasan,Annadurai Kannadasan,0.6
Pat Cusick,Pat Cusick,0.6
Tanmay Dhanania,Tanmay Dhanania,3.088
Sharmila Tagore,Sharmila Tagore,6.828
Meher Vij,Meher Vij,5.02
Rohan Grover,Rohan Grover,1.4
Karthik,Karthik,0.6
Avtar Gill,Avtar Gill,6.668
Chelan Simmons,Chelan Simmons,18.578
Vishal Kotian,Vishal Kotian,0.6
Yatin Karyekar,Yatin Karyekar,2.476
Munish Makhija,Munish Makhija,0.6
Neetu Chandra,Neetu Chandra,10.23
Thanuja Karthik,Thanuja Karthik,0.967
Madhuri Bhatia,Madhuri Bhatia,4.353
Bharani Shankar,Bharani Shankar,2.376
Alec Baldwin,Alec Baldwin,35.858
Khalid Tyabji,Khalid Tyabji,0.833
Master Yuvraj,Master Yuvraj,0.5
Shirish,Shirish,0.6
John Kottoly,John Kottoly,1.025
Ajay Mishra,Ajay Mishra,0.6
Revathi Pillai,Revathi Pillai,2.232
Kanchan Mullick,Kanchan Mullick,2.475
Bhaswar Chatterjee,Bhaswar Chatterjee,3.014
Anshikaa Shrivastava,Anshikaa Shrivastava,0.5
Vadivelu,Vadivelu,13.1
Alice Patten,Alice Patten,6.258
Pasupathy,Pasupathy,6.721
Badrul Islam,Badrul Islam,1.533
Irfan Khan,Irfan Khan,0.6
Rita Bhaduri,Rita Bhaduri,4.856
Asif Basra,Asif Basra,3.911
Ritika Badiani,Ritika Badiani,1.073
Sheeba Chaddha,Sheeba Chaddha,7.801
Rohan Khurana,Rohan Khurana,0.6
Jim Sarbh,Jim Sarbh,6.437
Sanjay Dutt,Sanjay Dutt,11.058
Sachiin Joshi,Sachiin Joshi,2.744
Satya Prakash,Satya Prakash,1.656
Vimal,Vimal,3.312
Vishagan Vanangamudi,Vishagan Vanangamudi,1.4
Shanoor Mirza,Shanoor Mirza,0.5
Isha Keskar,Isha Keskar,3.354
Tanaaz Currim Irani,Tanaaz Currim Irani,1.126
Nicolas Bro,Nicolas Bro,4.75
Janhvi Kapoor,Janhvi Kapoor,4.723
Indrani Mukherjee,Indrani Mukherjee,4.95
Monica Bedi,Monica Bedi,2.714
Bharati Patil,Bharati Patil,2.304
Anjali Abrol,Anjali Abrol,0.6
Padmini,Padmini,7.195
Anant Mahadevan,Anant Mahadevan,3.079
Bappi Lahiri,Bappi Lahiri,4.614
Sanchana Natarajan,Sanchana Natarajan,3.463
Genelia D'souza,Genelia D'souza,11.113
Sangeetha Mohan,Sangeetha Mohan,0.6
Mithila Palkar,Mithila Palkar,9.261
Yograj Singh,Yograj Singh,2.584
Adhvik Mahajan,Adhvik Mahajan,1.943
Nitish Bharadwaj,Nitish Bharadwaj,4.353
Bharat Kapoor,Bharat Kapoor,1.18
Vijay Kashyap,Vijay Kashyap,2.925
Karan Khanna,Karan Khanna,1.048
Dimple Kapadia,Dimple Kapadia,17.529
Jackie Shroff,Jackie Shroff,12.915
Aparna Sharma,Aparna Sharma,2.745
Nicole Faria,Nicole Faria,3.721
Sushant Pujari,Sushant Pujari,0.722
Sudipta Chakraborty,Sudipta Chakraborty,4.25
Jai Vyas,Jai Vyas,0.5
Sandershika Tamang,Sandershika Tamang,0.5
Ravi Kishan,Ravi Kishan,9.935
Bhupendra Jadawat,Bhupendra Jadawat,1.327
Ruhi Khan,Ruhi Khan,0.6
Neha Joshi,Neha Joshi,2.367
Kishore,Kishore,6.238
Shiv Pandit,Shiv Pandit,12.132
Rahul Singh,Rahul Singh,2.687
Sulabha Arya,Sulabha Arya,10.798
Satish Phulekar,Satish Phulekar,0.6
Swara Bhaskar,Swara Bhaskar,2.215
Vishal Bhosle,Vishal Bhosle,0.5
Josh Holloway,Josh Holloway,73.313
Manolo Cardona,Manolo Cardona,23.093
Vidyut Jammwal,Vidyut Jammwal,18.755
Adaar Malik,Adaar Malik,0.5
Milind Shinde,Milind Shinde,1.96
Sunil Thapa,Sunil Thapa,1.591
Bharath Srinivasan,Bharath Srinivasan,2.309
Shakti Kapoor,Shakti Kapoor,7.408
Chaitanya Sharma,Chaitanya Sharma,0.6
Akshat Verma,Akshat Verma,1.566
Nikhil Vijay,Nikhil Vijay,7.393
Daljeet Singh,Daljeet Singh,0.98
Siddharth Koirala,Siddharth Koirala,0.6
Gavie Chahal,Gavie Chahal,5.751
Anirudh Tanwar,Anirudh Tanwar,1.4
Ram,Ram,2.611
Supriya Joshi,Supriya Joshi,0.6
Dileep Raj,Dileep Raj,0.6
Navin Prabhakar,Navin Prabhakar,1.269
Gurdas Maan,Gurdas Maan,6.73
Kaya Blocksage,Kaya Blocksage,1.756
Siddharth Jadhav,Siddharth Jadhav,5.379
Anumegha Banerjee,Anumegha Banerjee,0.6
Ajay Shankar,Ajay Shankar,0.6
Rainer Bock,Rainer Bock,10.906
Shalu,Shalu,0.6
Nandu Madhav,Nandu Madhav,4.191
Yogendra Tikku,Yogendra Tikku,0.5
Jacky Bhagnani,Jacky Bhagnani,10.65
Praneetha Patnaik,Praneetha Patnaik,1.891
Amit Pachori,Amit Pachori,2.071
Sameer Kochhar,Sameer Kochhar,1.528
Bobby Simha,Bobby Simha,9.468
Manu Rishi Chadha,Manu Rishi Chadha,7.488
Lin Laishram,Lin Laishram,4.218
Rajendraprasad,Rajendraprasad,3.741
Thanusree Ghosh,Thanusree Ghosh,0.5
Ishita Dutta,Ishita Dutta,4.278
Vedabrata Rao,Vedabrata Rao,0.5
Farrukh Jaffar,Farrukh Jaffar,1.042
Ankit Arora,Ankit Arora,0.6
Rajendranath Zutshi,Rajendranath Zutshi,0.6
Anusha Dhandekar,Anusha Dhandekar,1.016
Suhas Palshikar,Suhas Palshikar,5.379
Hardil Kanabar,Hardil Kanabar,0.5
Saran Rai,Saran Rai,0.5
Indhumathi,Indhumathi,0.6
Anjan Srivastav,Anjan Srivastav,3.833
Tota Roy Chowdhury,Tota Roy Chowdhury,3.851
Vicky R,Vicky R,0.6
Tiku Talsania,Tiku Talsania,4.051
Aman Attar,Aman Attar,0.6
Mohammed Shakir,Mohammed Shakir,0.6
Kushal Chakraborty,Kushal Chakraborty,1.96
Meenakshi Sethi,Meenakshi Sethi,0.6
Aliyar,Aliyar,1.097
Kashish Singh,Kashish Singh,0.84
Ashalata Wabgaonkar,Ashalata Wabgaonkar,1.716
Joseph Cross,Joseph Cross,12.341
Mu Ramaswamy,Mu Ramaswamy,1.906
Vijay Deverakonda,Vijay Deverakonda,6.211
Varun Sharma,Varun Sharma,11.066
Raashi Khanna,Raashi Khanna,5.23
Sanghmitra Hitaishi,Sanghmitra Hitaishi,2.987
Diksha Sharma,Diksha Sharma,0.5
Vidyadhar Joshi,Vidyadhar Joshi,0.6
Adnan Siddiqui,Adnan Siddiqui,1.673
Piyush Mishra,Piyush Mishra,16.496
Ranjeeta Kaur,Ranjeeta Kaur,5.269
Deven Verma,Deven Verma,12.062
Rajiv Lakshman,Rajiv Lakshman,0.6
Kaneez Surka,Kaneez Surka,3.087
Michael Madsen,Michael Madsen,17.374
Dilip Salgaonkar,Dilip Salgaonkar,0.6
Lena,Lena,0.6
Shreyas Gurav,Shreyas Gurav,0.6
Abhijit Sinha,Abhijit Sinha,0.6
Shardul Rana,Shardul Rana,0.6
Kshama Santosh Rai,Kshama Santosh Rai,0.5
Roger Narayanan,Roger Narayanan,0.5
Heidi Klum,Heidi Klum,24.926
Priya Tendulkar,Priya Tendulkar,0.616
Rajesh Kumar,Rajesh Kumar,1.517
Shashank Arora,Shashank Arora,3.576
Sharvil Patel,Sharvil Patel,0.5
Paintal,Paintal,3.69
Balkaran Wadding,Balkaran Wadding,0.6
Imran Hasnee,Imran Hasnee,1.22
Veena Sundar,Veena Sundar,2.256
Jackie Chan,Jackie Chan,121.024
Chetan Pandit,Chetan Pandit,1.845
Rajeev Anand,Rajeev Anand,0.6
Nisha Bano,Nisha Bano,5.112
Samyuktha Menon,Samyuktha Menon,4.725
Tanvi Ram,Tanvi Ram,4.256
Robin Das,Robin Das,3.051
Sarfaraz Khan,Sarfaraz Khan,1.036
Sumesh,Sumesh,0.6
Sanchari Vijay,Sanchari Vijay,1.329
Pawan Kalra,Pawan Kalra,0.6
Rahul Amin,Rahul Amin,0.5
Suha Gezen,Suha Gezen,0.5
Ayesha Takia,Ayesha Takia,6.897
Amrita Bagchi,Amrita Bagchi,0.6
Amrish Puri,Amrish Puri,16.464
Poonam Pandey,Poonam Pandey,3.459
Pippa Bennett-Warner,Pippa Bennett-Warner,2.604
Girish Oak,Girish Oak,0.6
Keith Stevenson,Keith Stevenson,1.267
Shri Vallabh Vyas,Shri Vallabh Vyas,2.037
Himanshu Kohli,Himanshu Kohli,0.901
Eklavyey Kashyap,Eklavyey Kashyap,0.5
Raveena Tandon,Raveena Tandon,37.807
Sahila Chaddha,Sahila Chaddha,0.833
Munir Kabani,Munir Kabani,0.5
Warina Hussain,Warina Hussain,1.239
Roma,Roma,0.6
Suchendra Prasad,Suchendra Prasad,1.938
Varun Khettry,Varun Khettry,0.5
Mir Sarvar,Mir Sarvar,0.5
Mehak Manwani,Mehak Manwani,2.975
Paoli Dam,Paoli Dam,11.101
Guggu Gill,Guggu Gill,8.065
Anisha Victor,Anisha Victor,3.429
Subbaraju,Subbaraju,5.196
S. Joshi,S. Joshi,2.608
Jimmy Sheirgill,Jimmy Sheirgill,10.776
Navneet Nishan,Navneet Nishan,4.563
Shubhangi Latkar,Shubhangi Latkar,3.497
Mammukoya,Mammukoya,13.448
Subrat Dutta,Subrat Dutta,2.314
Shankar Ashwath,Shankar Ashwath,0.6
Himanshu Mallik,Himanshu Mallik,0.5
Harsha H S,Harsha H S,0.5
Amber Heard,Amber Heard,29.27
Sahidur Rahaman,Sahidur Rahaman,0.985
Mayur More,Mayur More,6.446
Sohum Shah,Sohum Shah,3.507
Angira Dhar,Angira Dhar,2.613
Manish Mehta,Manish Mehta,0.5
Upen Patel,Upen Patel,4.606
Bipin Gupta,Bipin Gupta,2.568
Mrinalini Sharma,Mrinalini Sharma,3.107
Satish Sharma,Satish Sharma,1.486
Paras Raj Gandhi,Paras Raj Gandhi,0.5
Anna Ben,Anna Ben,2.565
Rajeev Verma,Rajeev Verma,1.8
Amol Palekar,Amol Palekar,4.418
Prabhas,Prabhas,12.017
Randeep Hooda,Randeep Hooda,12.664
Madhuri Dixit,Madhuri Dixit,14.422
Deb Mukherjee,Deb Mukherjee,3.659
Honey Chaaya,Honey Chaaya,0.5
Juhi Babbar,Juhi Babbar,4.9
Nishikant Rawji,Nishikant Rawji,0.5
Winston Chao,Winston Chao,6.524
Farida Jalal,Farida Jalal,25.829
Leela Naidu,Leela Naidu,2.273
Shiney Ahuja,Shiney Ahuja,4.442
Deep Sidhu,Deep Sidhu,1.807
Anthony Mackie,Anthony Mackie,55.338
Aneesh Menon,Aneesh Menon,1.457
Ashraf Nagoo,Ashraf Nagoo,0.6
Yashpal Sharma,Yashpal Sharma,4.641
Somy Ali,Somy Ali,1.702
Kamini Kaushal,Kamini Kaushal,2.178
Kaustav Ghosh,Kaustav Ghosh,0.6
Amita Pathak,Amita Pathak,1.296
Nikhil Ratnaparkhi,Nikhil Ratnaparkhi,0.955
Rakhee Gulzar,Rakhee Gulzar,7.394
Pankhuri Awasthy,Pankhuri Awasthy,2.097
Janice,Janice,0.6
Shine Tom Chacko,Shine Tom Chacko,5.906
Kapil Jhaveri,Kapil Jhaveri,1.4
Pushkar Goggiaa,Pushkar Goggiaa,0.5
Manoj Joshi,Manoj Joshi,6.426
Athiya Shetty,Athiya Shetty,11.421
Kunal Sheth,Kunal Sheth,0.5
Kathir,Kathir,6.014
Gajanan Jagirdar,Gajanan Jagirdar,2.952
Aditi Arya,Aditi Arya,4.893
Yamini Das,Yamini Das,2.744
Veeni Paranjape Joglekar,Veeni Paranjape Joglekar,0.6
Pragathi,Pragathi,0.6
Zakir Hussain,Zakir Hussain,15.091
Poonam Chitale,Poonam Chitale,0.5
Indira Tiwari,Indira Tiwari,0.728
Jahangir Khan,Jahangir Khan,0.6
Subba Rao Vepada,Subba Rao Vepada,2.317
Chethan Dsouza,Chethan Dsouza,0.5
Nandita Swetha,Nandita Swetha,3.569
Mark Farokh Parakh,Mark Farokh Parakh,0.5
Nayani Dixit,Nayani Dixit,1.96
Ravi Kumar,Ravi Kumar,0.827
Usha Kiran,Usha Kiran,1.588
Mark Farokh Parekh,Mark Farokh Parekh,0.5
Farhan Akhtar,Farhan Akhtar,24.838
Arunima Sinha,Arunima Sinha,0.5
Aditya Sharma,Aditya Sharma,0.6
Ashish Vidyarthi,Ashish Vidyarthi,11.317
Gayatri Joshi,Gayatri Joshi,2.598
Amrita Raichand,Amrita Raichand,0.6
Priyamani,Priyamani,7.256
Smita Bansal,Smita Bansal,1.715
Ravi Babu,Ravi Babu,1.731
Kashmira Shah,Kashmira Shah,4.476
Poonam Sood,Poonam Sood,0.6
Jay Upadhyay,Jay Upadhyay,1.96
Lehar Khan,Lehar Khan,1.763
Lakshmanan,Lakshmanan,0.6
Chitrashi Rawat,Chitrashi Rawat,2.309
Irfan Hussein,Irfan Hussein,2.615
Lisa Haydon,Lisa Haydon,13.818
Salim Baig,Salim Baig,1.594
Shefali,Shefali,0.6
Vikas Kumar,Vikas Kumar,3.574
Yakub Akhmedov,Yakub Akhmedov,0.84
Anuja Sathe,Anuja Sathe,6.303
Sunil Sukhada,Sunil Sukhada,11.144
Aditya Kumar,Aditya Kumar,2.376
Mohsin Ali Khan,Mohsin Ali Khan,0.5
Arnali Das,Arnali Das,1.008
Oviya,Oviya,3.606
Saqib Saleem,Saqib Saleem,7.489
Pooja Bhamrah,Pooja Bhamrah,1.62
Vihaan Samat,Vihaan Samat,1.6
Alan Marriott,Alan Marriott,5.375
Shashanka Ghosh,Shashanka Ghosh,1.537
Ritwik Sahore,Ritwik Sahore,2.49
Rupa Bhimani,Rupa Bhimani,6.571
Rajiv Thakur,Rajiv Thakur,3.429
Sudhanshu Aggarwal,Sudhanshu Aggarwal,0.6
Harish Verma,Harish Verma,1.316
Neha Khan,Neha Khan,1.102
Avantika Akerkar,Avantika Akerkar,12.671
Ravindra Vijay,Ravindra Vijay,6.668
Ashok Samarth,Ashok Samarth,2.503
Sanjay Singh,Sanjay Singh,0.6
Masha Paur,Masha Paur,0.5
Anjum Rajabali,Anjum Rajabali,0.84
Ravi Jhankal,Ravi Jhankal,1.487
Akashdeep Sabir,Akashdeep Sabir,0.6
Vijayant Kohli,Vijayant Kohli,0.656
Nivas Adithan,Nivas Adithan,2.978
Brahmaji,Brahmaji,7.547
Leanne Joyce,Leanne Joyce,0.5
Kiearra Soni,Kiearra Soni,0.6
Shaan Grover,Shaan Grover,0.5
Saara Chaudry,Saara Chaudry,10.296
Anju Kurian,Anju Kurian,4.631
Shaily Dube,Shaily Dube,0.5
Saravanan,Saravanan,4.546
Nina Rehill,Nina Rehill,0.5
Alam Khan,Alam Khan,0.6
Anant Jog,Anant Jog,4.395
Tarun Arora,Tarun Arora,9.467
Mathew Thomas,Mathew Thomas,5.412
Arvind Deshpande,Arvind Deshpande,3.292
Sachin Mondkar,Sachin Mondkar,0.5
Suhail Nayyar,Suhail Nayyar,3.918
Alisha Khan,Alisha Khan,0.5
Lal Jose,Lal Jose,4.435
Sulekha Talvalkar,Sulekha Talvalkar,0.6
Rajkummar Rao,Rajkummar Rao,8.177
Gillian Anderson,Gillian Anderson,44.44
Brian Drummond,Brian Drummond,26.425
Chetan Hansraj,Chetan Hansraj,0.766
Sarah-Jane Dias,Sarah-Jane Dias,6.121
Satyendra Kapoor,Satyendra Kapoor,3.303
