x,y,cluster_labels,movie_titles,overview,production_countries,release_date,Doc_ID,centroid,x_centroid,y_centroid,distance_to_centroid,topic_strings
-26.435266,14.502069,45,The Third Eye 2,"After her sister died, Alia decides to start a new life by living in an orphanage owned by Mrs Laksmi and Mr Fadli as well as doing social work there. But Alia feels something wrong with the orphanage. Moreover, Nadia, one of the orphanage who apparently also has an inner eyes like Alia, can hears mysterious voices asking for help from all over the walls of the house. Alia and Nadia open a mysterious locked room. Since then disasters begin. It turns out that Alia and Nadia had made a big mistake and releases Darmah, a vengeful spirit that was deliberately locked in the room. Together with Mrs Windu, the paranormal and mentor of her inner eyes, Alia must confront Darmah and save the orphanage.",['Indonesia'],2019-01-11,2975,45_centroid,-28.212091,9.578511,5.2343607,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-38.150646,-1.0656127,45,Unicorn Store,"A woman named Kit moves back to her parent's house, where she receives a mysterious invitation that would fulfill her childhood dreams.",['United States of America'],2017-09-11,3125,45_centroid,-28.212091,9.578511,14.5627,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-33.145546,-1.901615,45,Spirited Away,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",['Japan'],2001-07-20,3248,45_centroid,-28.212091,9.578511,12.49529,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-18.150549,7.2423944,45,Cam,A young camgirl discovers that she’s inexplicably been replaced on her site with an exact replica of herself.,['United States of America'],2018-10-01,3464,45_centroid,-28.212091,9.578511,10.3291855,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-33.50748,6.2828155,45,Lock,"After her eleven year old daughter Cathy befalls a freak accident, Danielle is in a state of catatonic paralysis. Daily, she hears her daughter's voice, telling tell her that her disappearance was no accident. A multitude of supernatural event make progressively Roger, the father, and Fanny, wife of service, become aware of a presence in the house. One night, Roger and Fanny are persecuted by the presence of a devilish laugh that resembles the girl.","['Belgium', 'France']",1983-01-01,3670,45_centroid,-28.212091,9.578511,6.2372074,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-31.14909,4.33356,45,Strong,"With the help of her AI dog, a sixteen year-old girl must get her sick mother to another planet where a better life awaits.",[],2022-08-25,3690,45_centroid,-28.212091,9.578511,6.011279,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-35.468258,-2.8806267,45,PK,The local pastor’s daughter escapes a youth group to go to her first high school party.,[],2023-10-27,3706,45_centroid,-28.212091,9.578511,14.418116,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-31.44509,5.548814,45,Invisible,"Ely is 17 years old. After school, she works few hours at a pet shop. When Ely learns that she is pregnant, her inner world explodes even though she tries to go on with her daily routine as if nothing was different. She is afraid and upset, and she knows that, whatever she decides to do, there is no turning back.","['Argentina', 'Brazil', 'France', 'Germany', 'Uruguay']",2017-03-21,3792,45_centroid,-28.212091,9.578511,5.1663074,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-25.101488,16.263304,45,Sara's Notebook,"Laura has spent years looking for her sister Sara who went missing in the depths of the jungle in the Congo. Neither the NGO she works for, nor the embassy, have news on her whereabouts until a photo appears of Sara in a mining town. Apparently, Sara is being held captive by The Hawk, the fearsome rebel leader who controls the mafias behind the prized mineral coltan.",['Spain'],2018-02-02,3856,45_centroid,-28.212091,9.578511,7.37308,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-30.51737,6.7633195,45,Sunday's Illness,"Annabel is a successful businesswoman with a wealthy husband. At a reception in her villa she meets a woman, a member of the catering staff who has been hired for the evening. This woman is none other than her own daughter Chiara, whom she had left over thirty years ago. Chiara was just eight years old at the time. She now approaches her mother with an unusual request: to spend ten days together with her.",['Spain'],2018-02-23,3879,45_centroid,-28.212091,9.578511,3.638628,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-28.508821,-2.4376342,45,Howl's Moving Castle,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",['Japan'],2004-09-09,3921,45_centroid,-28.212091,9.578511,12.019809,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-33.536602,-0.3759217,45,Orbiter 9,"Helena, a young woman on a deep space mission, has been alone for 20 years. Her parents abandoned ship after a technical malfunction made it impossible for all three of them to reach their intended destination. Alex, an isolated engineer, is about to enter her life and turn her world upside down.","['Colombia', 'Spain']",2017-04-07,3949,45_centroid,-28.212091,9.578511,11.288983,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-35.594284,20.592644,45,Rapture,"Agnes, a lonely teenage girl, and her father befriend an escaped convict, named Joseph, who arrives at their farm in Brittany, France. When Joseph develops an attraction to Agnes, her father threatens to break up the union.","['United States of America', 'France']",1965-08-23,3975,45_centroid,-28.212091,9.578511,13.259256,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-25.367867,-3.2335284,45,Veronica,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",['Spain'],2017-08-25,4019,45_centroid,-28.212091,9.578511,13.123946,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-25.367867,-3.2335284,45,Veronica,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",['Spain'],2017-08-25,4199,45_centroid,-28.212091,9.578511,13.123946,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-17.239796,15.042606,45,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.","['South Korea', 'United States of America']",2017-06-28,4335,45_centroid,-28.212091,9.578511,12.257553,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-24.414335,-2.8541496,45,Under the Shadow,"After Shideh's building is hit by a missile during the Iran-Iraq War, a superstitious neighbor suggests that the missile was cursed and might be carrying malevolent Middle-Eastern spirits. She becomes convinced a supernatural force within the building is attempting to possess her daughter Dorsa, and she has no choice but to confront these forces if she is to save her daughter and herself.","['Jordan', 'Qatar', 'United Kingdom']",2016-09-30,4532,45_centroid,-28.212091,9.578511,12.99977,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-30.440283,-4.731856,45,The Communion Girl,"May, 1987. While returning from a nightclub and after having taken drugs, new girl in town Sara and her friend Rebe find a doll wearing a communion dress. From that moment, their lives will become a living hell.",['Spain'],2023-02-09,4575,45_centroid,-28.212091,9.578511,14.482799,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-32.415257,-3.7737238,45,Utøya: July 22,"The movie tells the story about a girl who has to hide and survive from a right wing terrorist while looking for her little sister during the terrorist attacks in Norway on the island Utøya, July 22nd.",['Norway'],2018-03-09,4822,45_centroid,-28.212091,9.578511,13.998171,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-28.928858,0.8090566,45,A Haunting at Silver Falls: The Return,"Several years after a deadly struggle with her serial killer aunt, Jordan works to escape her troubled history. But when her aunt's revenge-seeking specter surfaces to join forces with a deranged convict, Jordan must return to the haunted town of Silver Falls for a final showdown with the ghosts of her past",['United States of America'],2019-06-04,4872,45_centroid,-28.212091,9.578511,8.798698,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-18.907537,16.040487,45,Albion: The Enchanted Stallion,"A twelve-year-old girl is transported by a magical black stallion to the mystical world of Albion, where she discovers that she alone is the key to saving an entire race of people.","['Bulgaria', 'United States of America']",2016-05-01,4953,45_centroid,-28.212091,9.578511,11.328364,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-18.844048,19.448717,45,American Honey,"A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.","['United Kingdom', 'United States of America']",2016-09-30,4983,45_centroid,-28.212091,9.578511,13.60813,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-28.089657,2.1950965,45,Carrie,"In this chilling adaptation of Stephen King's horror novel, withdrawn and sensitive teen Carrie White faces taunting from classmates at school and abuse from her fanatically pious mother at home. When strange occurrences start happening around Carrie, she begins to suspect that she has supernatural powers. Invited to the prom by the empathetic Tommy Ross, Carrie tries to let her guard down, but things eventually take a dark and violent turn.",['United States of America'],1976-11-03,5212,45_centroid,-28.212091,9.578511,7.38443,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
-31.773895,8.446941,45,Cult of Chucky,"Confined to an asylum for the criminally insane, Nica Pierce is convinced that she, not Chucky, murdered her entire family. But when the psychiatrist introduces a new therapeutic ""Good Guy"" doll with a familiar face, a string of new, grisly deaths leads Nica to wonder if she isn't crazy after all.","['Canada', 'United States of America']",2017-10-12,5323,45_centroid,-28.212091,9.578511,3.737231,"alia, cryptocurrency, stéphanie, mani, lokesh, unsurprisingly, thiago, bibi, lilith, lars"
